q,R,e_init,age,a,e,spin1,type1,m1,m2,amloss
0.1,200.0,0.07126185822939729,1245827764.52651,196.96264658896084,9.969129622307677e-08,3.0990275263581773e-07,5,1.9999424547258404,0.20000003946259137,-9.351495783741333e-08
0.1,200.0,0.07824730487111635,1245827501.3668973,196.78670617310542,9.884909516333228e-08,3.1020262255400915e-07,5,1.9999424584037113,0.20000003958595158,-9.384665899645167e-08
0.1,200.0,0.08591750021286539,1245827210.1818771,196.59221214747865,9.87226964339966e-08,3.104958216801284e-07,5,1.99994246247326,0.20000003973833955,-9.425312837300025e-08
0.1,200.0,0.09433956677468387,1245826672.6138337,196.21318750946804,9.852737194589327e-08,3.1162305870359714e-07,5,1.9999424699309454,0.20000003991370943,-9.474537905571021e-08
0.1,200.0,0.10358720676445314,1245826241.587437,195.90719581853216,9.960892439017064e-08,3.121724447903956e-07,5,1.999942475903505,0.2000000401428956,-9.535887910931839e-08
0.1,200.0,0.11374134705207334,1245825532.1475964,195.4106751452959,9.847564245151165e-08,3.1352551718996855e-07,5,1.9999424856600976,0.20000004041470862,-9.611192644062816e-08
0.1,200.0,0.12489084736726071,1245824729.7383554,194.84108730083105,9.821908495719077e-08,3.1502554793743484e-07,5,1.9999424966310717,0.20000004075649663,-9.705212815252975e-08
0.1,200.0,0.1371332779184638,1245823790.857764,194.1659539726321,9.748267975455836e-08,3.1677927308431373e-07,5,1.9999425093709255,0.20000004118727083,-9.823481606607552e-08
0.1,200.0,0.15057577323790639,1245822679.101793,193.35622216624787,9.923944058750647e-08,3.188762193047561e-07,5,1.9999425243170923,0.20000004173515012,-9.973929686113699e-08
0.1,200.0,0.1653359697248269,1245821375.6020544,192.37975427748037,9.85947434994609e-08,3.2145427870231956e-07,5,1.9999425416527903,0.20000004244333863,-1.016848563033565e-07
0.1,200.0,0.18154303509143294,1245819613.3856304,191.0264653723518,9.951529241984317e-08,3.255959244014254e-07,5,1.9999425647457072,0.20000004336565239,-1.0425367688064008e-07
0.1,200.0,0.19933879872033844,1245817485.6137855,189.3695583804794,9.855557607895081e-08,3.3084768393684114e-07,5,1.9999425921290743,0.20000004462809298,-1.0778565212570545e-07
0.1,200.0,0.21887899282533668,1245814741.441082,187.18115929918108,9.944254498457945e-08,3.38492328851799e-07,5,1.999942626636071,0.2000000464807274,-1.1299294772492333e-07
0.1,200.0,0.24033461527700972,1245763952.7428718,181.01797036878804,9.950330476702992e-08,3.710382959337437e-07,5,1.9999432084179456,0.20000004694029438,-1.2043404823631417e-07
0.1,200.0,0.26389342601937477,1105105984.45046,170.3630434806049,9.762142849108628e-08,4.0917779227476753e-07,3,2.0,0.2,0.0
0.1,200.0,0.2897615901728365,1105019240.5289524,167.57617174008942,9.677930134465596e-08,4.191089197215307e-07,3,2.0,0.2,0.0
0.1,200.0,0.318165482202374,1104913854.617196,164.17843602269036,9.962787524629163e-08,4.3197521394728134e-07,3,2.0,0.2,0.0
0.1,200.0,0.34935366693939,1104783411.3685014,160.07912003497674,9.997422094554618e-08,4.484454741547028e-07,3,2.0,0.2,0.0
0.1,200.0,0.3835990747933107,1104619355.1420472,155.14333868354854,9.813354387823135e-08,4.697023435946176e-07,3,2.0,0.2,0.0
0.1,200.0,0.4212013901883932,1104409325.1631076,149.18781582519145,9.95482000630155e-08,4.977819664384252e-07,3,2.0,0.2,0.0
0.1,200.0,0.4624896741271517,1104135773.591053,142.0474253613679,9.910176300365256e-08,5.351880435160981e-07,3,2.0,0.2,0.0
0.1,200.0,0.5078252438306721,1103771216.9737508,133.44061324569515,9.984421181869099e-08,5.870783192986935e-07,3,2.0,0.2,0.0
0.1,200.0,0.5576048346557921,1103269943.7009487,123.11657582729302,9.69193564166981e-08,6.613075371316997e-07,3,2.0,0.2,0.0
0.1,200.0,0.6122640719593427,1102551688.2249246,110.76746702446447,9.932911574843423e-08,7.729082573110742e-07,3,2.0,0.2,0.0
0.1,200.0,0.6722812832920282,1101459302.933425,96.03298761106646,9.796913462093502e-08,9.538093328146397e-07,3,2.0,0.2,0.0
0.1,200.0,0.7381816842827723,1099639757.9946308,78.54973743253446,9.841236752459514e-08,1.2820566536197731e-06,3,2.0,0.2,0.0
0.1,200.0,0.810541974844553,1096107823.0328207,57.93575468029256,9.531849309411187e-08,2.0088014155658446e-06,3,2.0,0.2,0.0
0.1,200.0,0.8899953859235032,1072845182.0942894,24.834131069729416,-0.25501068181464354,5.901811536605686e-06,3,2.0,0.2,0.0
0.1,200.0,0.9772372209558107,1038639115.798528,345.5270885550054,0.9772095252617822,3.366202656720531e-05,2,2.0,0.2,0.0
0.1,250.0,0.01,1246049376.3980272,247.40830141959884,9.562890250116552e-08,2.190071025173611e-07,6,1.999939295065062,0.2000000614373942,-5.939654227934695e-08
0.1,250.0,0.010980250419408422,1246049371.7188227,247.40525793414636,6.59652582451831e-08,2.1900891743285267e-07,6,1.999939295197633,0.2000000614374777,-5.940002835537593e-08
0.1,250.0,0.012056589927291887,1246049366.112292,247.4016215185972,7.159292349119872e-08,2.1901107220226117e-07,6,1.9999392953564763,0.20000006143759114,-5.940423379351441e-08
0.1,250.0,0.013238437660578209,1246049301.1654572,247.35933394826733,7.751098899593967e-08,2.1909897067657878e-07,6,1.9999392971904446,0.2000000614147316,-5.940440851739102e-08
0.1,250.0,0.01453613606748761,1246049290.8304324,247.35260458034995,8.366935554101525e-08,2.1910364361427986e-07,6,1.9999392974822017,0.20000006141404378,-5.941032490754633e-08
0.1,250.0,0.01596104141516088,1246049278.455249,247.3445468024876,8.999106792322586e-08,2.19109207097023e-07,6,1.9999392978315524,0.2000000614132495,-5.941746293590849e-08
0.1,250.0,0.017525623169301542,1246049263.6601622,247.3349134206144,9.636456758983315e-08,2.19115812127059e-07,6,1.9999392982492166,0.20000006141233748,-5.942607618697074e-08
